,image_path,h,w,f_i,x1,y1,x2,y2,emotion,emo_confidence
192,C:\mywork\ml\deepfaceAndEmotion\source\0503afe5d1b14b7daebd0847996e8085.jpg,940,1300,38,225,233,256,271,sad,0.0
193,C:\mywork\ml\deepfaceAndEmotion\source\0503afe5d1b14b7daebd0847996e8085.jpg,940,1300,39,40,201,61,227,fear,0.0
194,C:\mywork\ml\deepfaceAndEmotion\source\0503afe5d1b14b7daebd0847996e8085.jpg,940,1300,40,534,159,556,190,fear,0.0
195,C:\mywork\ml\deepfaceAndEmotion\source\0503afe5d1b14b7daebd0847996e8085.jpg,940,1300,41,947,163,967,188,fear,0.0
196,C:\mywork\ml\deepfaceAndEmotion\source\0503afe5d1b14b7daebd0847996e8085.jpg,940,1300,42,695,169,713,191,sad,0.0
197,C:\mywork\ml\deepfaceAndEmotion\source\0503afe5d1b14b7daebd0847996e8085.jpg,940,1300,43,894,211,917,234,neutral,0.0
198,C:\mywork\ml\deepfaceAndEmotion\source\0503afe5d1b14b7daebd0847996e8085.jpg,940,1300,44,765,272,813,336,fear,0.0
199,C:\mywork\ml\deepfaceAndEmotion\source\050adf2c7c104267a42d8b30b8a5ba45.jpg,1052,1475,0,603,204,984,705,fear,0.0
200,C:\mywork\ml\deepfaceAndEmotion\source\050adf2c7c104267a42d8b30b8a5ba45.jpg,1052,1475,1,439,223,587,432,happy,0.0
201,C:\mywork\ml\deepfaceAndEmotion\source\050adf2c7c104267a42d8b30b8a5ba45.jpg,1052,1475,2,1027,388,1187,622,neutral,0.0
202,C:\mywork\ml\deepfaceAndEmotion\source\050adf2c7c104267a42d8b30b8a5ba45.jpg,1052,1475,3,526,116,600,204,neutral,0.0
203,C:\mywork\ml\deepfaceAndEmotion\source\050adf2c7c104267a42d8b30b8a5ba45.jpg,1052,1475,4,1028,176,1073,245,surprise,0.0
204,C:\mywork\ml\deepfaceAndEmotion\source\050adf2c7c104267a42d8b30b8a5ba45.jpg,1052,1475,5,1308,184,1369,259,neutral,0.0
205,C:\mywork\ml\deepfaceAndEmotion\source\050adf2c7c104267a42d8b30b8a5ba45.jpg,1052,1475,6,0,260,29,454,sad,0.0
206,C:\mywork\ml\deepfaceAndEmotion\source\05333b2b99254bb98670bf10f98089d4.jpg,448,1200,0,368,130,478,258,angry,0.0
207,C:\mywork\ml\deepfaceAndEmotion\source\05333b2b99254bb98670bf10f98089d4.jpg,448,1200,1,0,178,43,238,happy,0.0
208,C:\mywork\ml\deepfaceAndEmotion\source\05333b2b99254bb98670bf10f98089d4.jpg,448,1200,2,917,161,1014,282,fear,0.0
209,C:\mywork\ml\deepfaceAndEmotion\source\05333b2b99254bb98670bf10f98089d4.jpg,448,1200,3,536,140,598,219,neutral,0.0
210,C:\mywork\ml\deepfaceAndEmotion\source\05333b2b99254bb98670bf10f98089d4.jpg,448,1200,4,870,173,919,238,angry,0.0
211,C:\mywork\ml\deepfaceAndEmotion\source\05333b2b99254bb98670bf10f98089d4.jpg,448,1200,5,94,170,139,226,fear,0.0
212,C:\mywork\ml\deepfaceAndEmotion\source\05333b2b99254bb98670bf10f98089d4.jpg,448,1200,6,1088,137,1157,221,angry,0.0
213,C:\mywork\ml\deepfaceAndEmotion\source\05333b2b99254bb98670bf10f98089d4.jpg,448,1200,7,628,155,679,217,happy,0.0
214,C:\mywork\ml\deepfaceAndEmotion\source\05333b2b99254bb98670bf10f98089d4.jpg,448,1200,8,330,138,384,227,neutral,0.0
215,C:\mywork\ml\deepfaceAndEmotion\source\05333b2b99254bb98670bf10f98089d4.jpg,448,1200,9,301,177,350,248,neutral,0.0
216,C:\mywork\ml\deepfaceAndEmotion\source\05333b2b99254bb98670bf10f98089d4.jpg,448,1200,10,306,138,374,244,happy,0.0
217,C:\mywork\ml\deepfaceAndEmotion\source\059a9cbe02bc4f13b0450403d19aa0e5.jpg,200,300,0,62,86,89,119,neutral,0.0
218,C:\mywork\ml\deepfaceAndEmotion\source\059a9cbe02bc4f13b0450403d19aa0e5.jpg,200,300,1,31,88,52,115,sad,0.0
219,C:\mywork\ml\deepfaceAndEmotion\source\059a9cbe02bc4f13b0450403d19aa0e5.jpg,200,300,2,158,63,183,99,neutral,0.0
220,C:\mywork\ml\deepfaceAndEmotion\source\059a9cbe02bc4f13b0450403d19aa0e5.jpg,200,300,3,192,48,210,70,happy,0.0
221,C:\mywork\ml\deepfaceAndEmotion\source\059a9cbe02bc4f13b0450403d19aa0e5.jpg,200,300,4,194,65,227,103,angry,0.0
222,C:\mywork\ml\deepfaceAndEmotion\source\059a9cbe02bc4f13b0450403d19aa0e5.jpg,200,300,5,124,65,141,86,sad,0.0
223,C:\mywork\ml\deepfaceAndEmotion\source\059a9cbe02bc4f13b0450403d19aa0e5.jpg,200,300,6,14,43,27,62,sad,0.0
224,C:\mywork\ml\deepfaceAndEmotion\source\059a9cbe02bc4f13b0450403d19aa0e5.jpg,200,300,7,61,48,73,66,fear,0.0
225,C:\mywork\ml\deepfaceAndEmotion\source\059a9cbe02bc4f13b0450403d19aa0e5.jpg,200,300,8,242,30,253,46,sad,0.0
226,C:\mywork\ml\deepfaceAndEmotion\source\059a9cbe02bc4f13b0450403d19aa0e5.jpg,200,300,9,245,50,266,73,happy,0.0
227,C:\mywork\ml\deepfaceAndEmotion\source\059a9cbe02bc4f13b0450403d19aa0e5.jpg,200,300,10,3,46,14,61,sad,0.0
228,C:\mywork\ml\deepfaceAndEmotion\source\059a9cbe02bc4f13b0450403d19aa0e5.jpg,200,300,11,200,21,211,34,sad,0.0
229,C:\mywork\ml\deepfaceAndEmotion\source\059a9cbe02bc4f13b0450403d19aa0e5.jpg,200,300,12,95,30,106,46,fear,0.0
230,C:\mywork\ml\deepfaceAndEmotion\source\059a9cbe02bc4f13b0450403d19aa0e5.jpg,200,300,13,64,28,75,42,sad,0.0
231,C:\mywork\ml\deepfaceAndEmotion\source\059a9cbe02bc4f13b0450403d19aa0e5.jpg,200,300,14,230,67,252,100,neutral,0.0
232,C:\mywork\ml\deepfaceAndEmotion\source\059a9cbe02bc4f13b0450403d19aa0e5.jpg,200,300,15,287,27,298,43,sad,0.0
233,C:\mywork\ml\deepfaceAndEmotion\source\059a9cbe02bc4f13b0450403d19aa0e5.jpg,200,300,16,211,15,221,28,sad,0.0
234,C:\mywork\ml\deepfaceAndEmotion\source\059a9cbe02bc4f13b0450403d19aa0e5.jpg,200,300,17,74,41,86,55,sad,0.0
235,C:\mywork\ml\deepfaceAndEmotion\source\059a9cbe02bc4f13b0450403d19aa0e5.jpg,200,300,18,111,20,120,33,sad,0.0
236,C:\mywork\ml\deepfaceAndEmotion\source\059a9cbe02bc4f13b0450403d19aa0e5.jpg,200,300,19,74,20,83,31,sad,0.0
237,C:\mywork\ml\deepfaceAndEmotion\source\059a9cbe02bc4f13b0450403d19aa0e5.jpg,200,300,20,149,46,160,60,sad,0.0
238,C:\mywork\ml\deepfaceAndEmotion\source\059a9cbe02bc4f13b0450403d19aa0e5.jpg,200,300,21,38,42,48,56,sad,0.0
239,C:\mywork\ml\deepfaceAndEmotion\source\059a9cbe02bc4f13b0450403d19aa0e5.jpg,200,300,22,107,61,121,77,fear,0.0
240,C:\mywork\ml\deepfaceAndEmotion\source\059a9cbe02bc4f13b0450403d19aa0e5.jpg,200,300,23,117,39,131,54,fear,0.0
241,C:\mywork\ml\deepfaceAndEmotion\source\059a9cbe02bc4f13b0450403d19aa0e5.jpg,200,300,24,56,26,65,39,sad,0.0
242,C:\mywork\ml\deepfaceAndEmotion\source\059a9cbe02bc4f13b0450403d19aa0e5.jpg,200,300,25,222,10,231,23,sad,0.0
243,C:\mywork\ml\deepfaceAndEmotion\source\059a9cbe02bc4f13b0450403d19aa0e5.jpg,200,300,26,156,12,165,23,sad,0.0
244,C:\mywork\ml\deepfaceAndEmotion\source\059a9cbe02bc4f13b0450403d19aa0e5.jpg,200,300,27,22,27,31,39,sad,0.0
245,C:\mywork\ml\deepfaceAndEmotion\source\059a9cbe02bc4f13b0450403d19aa0e5.jpg,200,300,28,115,10,124,22,sad,0.0
246,C:\mywork\ml\deepfaceAndEmotion\source\059a9cbe02bc4f13b0450403d19aa0e5.jpg,200,300,29,3,8,9,16,neutral,0.0
247,C:\mywork\ml\deepfaceAndEmotion\source\059a9cbe02bc4f13b0450403d19aa0e5.jpg,200,300,30,130,25,141,38,sad,0.0
248,C:\mywork\ml\deepfaceAndEmotion\source\059a9cbe02bc4f13b0450403d19aa0e5.jpg,200,300,31,173,47,184,61,happy,0.0
249,C:\mywork\ml\deepfaceAndEmotion\source\059a9cbe02bc4f13b0450403d19aa0e5.jpg,200,300,32,30,33,39,46,sad,0.0
250,C:\mywork\ml\deepfaceAndEmotion\source\059a9cbe02bc4f13b0450403d19aa0e5.jpg,200,300,33,99,81,113,103,sad,0.0
251,C:\mywork\ml\deepfaceAndEmotion\source\059a9cbe02bc4f13b0450403d19aa0e5.jpg,200,300,34,185,41,199,61,fear,0.0
252,C:\mywork\ml\deepfaceAndEmotion\source\059a9cbe02bc4f13b0450403d19aa0e5.jpg,200,300,35,142,18,152,28,neutral,0.0
253,C:\mywork\ml\deepfaceAndEmotion\source\059a9cbe02bc4f13b0450403d19aa0e5.jpg,200,300,36,132,32,143,45,sad,0.0
254,C:\mywork\ml\deepfaceAndEmotion\source\059a9cbe02bc4f13b0450403d19aa0e5.jpg,200,300,37,131,27,142,41,neutral,0.0
255,C:\mywork\ml\deepfaceAndEmotion\source\059a9cbe02bc4f13b0450403d19aa0e5.jpg,200,300,38,278,32,286,41,sad,0.0
256,C:\mywork\ml\deepfaceAndEmotion\source\059a9cbe02bc4f13b0450403d19aa0e5.jpg,200,300,39,47,28,55,39,fear,0.0
257,C:\mywork\ml\deepfaceAndEmotion\source\059a9cbe02bc4f13b0450403d19aa0e5.jpg,200,300,40,230,26,242,40,sad,0.0
258,C:\mywork\ml\deepfaceAndEmotion\source\05c56856165f4ad29b1a30fad2cbd5ea.jpg,575,752,0,326,151,389,225,sad,0.0
259,C:\mywork\ml\deepfaceAndEmotion\source\05c56856165f4ad29b1a30fad2cbd5ea.jpg,575,752,1,202,227,254,301,happy,0.0
260,C:\mywork\ml\deepfaceAndEmotion\source\05c56856165f4ad29b1a30fad2cbd5ea.jpg,575,752,2,518,139,570,196,sad,0.0
261,C:\mywork\ml\deepfaceAndEmotion\source\05c56856165f4ad29b1a30fad2cbd5ea.jpg,575,752,3,140,127,176,168,sad,0.0
262,C:\mywork\ml\deepfaceAndEmotion\source\05c56856165f4ad29b1a30fad2cbd5ea.jpg,575,752,4,258,207,307,268,happy,0.0
263,C:\mywork\ml\deepfaceAndEmotion\source\05c56856165f4ad29b1a30fad2cbd5ea.jpg,575,752,5,5,142,38,184,happy,0.0
264,C:\mywork\ml\deepfaceAndEmotion\source\05c56856165f4ad29b1a30fad2cbd5ea.jpg,575,752,6,503,314,583,393,sad,0.0
265,C:\mywork\ml\deepfaceAndEmotion\source\05c56856165f4ad29b1a30fad2cbd5ea.jpg,575,752,7,383,107,421,157,happy,0.0
266,C:\mywork\ml\deepfaceAndEmotion\source\05c56856165f4ad29b1a30fad2cbd5ea.jpg,575,752,8,200,157,247,210,happy,0.0
267,C:\mywork\ml\deepfaceAndEmotion\source\05c56856165f4ad29b1a30fad2cbd5ea.jpg,575,752,9,21,194,73,248,happy,0.0
268,C:\mywork\ml\deepfaceAndEmotion\source\05c56856165f4ad29b1a30fad2cbd5ea.jpg,575,752,10,228,106,270,156,neutral,0.0
269,C:\mywork\ml\deepfaceAndEmotion\source\05c56856165f4ad29b1a30fad2cbd5ea.jpg,575,752,11,118,199,161,248,happy,0.0
270,C:\mywork\ml\deepfaceAndEmotion\source\05c56856165f4ad29b1a30fad2cbd5ea.jpg,575,752,12,653,123,670,144,happy,0.0
271,C:\mywork\ml\deepfaceAndEmotion\source\05c56856165f4ad29b1a30fad2cbd5ea.jpg,575,752,13,266,136,307,184,happy,0.0
272,C:\mywork\ml\deepfaceAndEmotion\source\05c56856165f4ad29b1a30fad2cbd5ea.jpg,575,752,14,706,128,727,153,sad,0.0
273,C:\mywork\ml\deepfaceAndEmotion\source\05c56856165f4ad29b1a30fad2cbd5ea.jpg,575,752,15,539,117,554,134,happy,0.0
274,C:\mywork\ml\deepfaceAndEmotion\source\05c56856165f4ad29b1a30fad2cbd5ea.jpg,575,752,16,431,99,441,110,sad,0.0
275,C:\mywork\ml\deepfaceAndEmotion\source\05c56856165f4ad29b1a30fad2cbd5ea.jpg,575,752,17,47,111,59,125,sad,0.0
276,C:\mywork\ml\deepfaceAndEmotion\source\05c56856165f4ad29b1a30fad2cbd5ea.jpg,575,752,18,690,128,704,146,sad,0.0
277,C:\mywork\ml\deepfaceAndEmotion\source\05c56856165f4ad29b1a30fad2cbd5ea.jpg,575,752,19,269,116,290,140,happy,0.0
278,C:\mywork\ml\deepfaceAndEmotion\source\05c56856165f4ad29b1a30fad2cbd5ea.jpg,575,752,20,724,99,732,108,happy,0.0
279,C:\mywork\ml\deepfaceAndEmotion\source\062ae06eb73e2ef431109495aee57710.jpg,538,736,0,161,229,233,317,neutral,0.0
280,C:\mywork\ml\deepfaceAndEmotion\source\062ae06eb73e2ef431109495aee57710.jpg,538,736,1,625,266,736,496,sad,0.0
281,C:\mywork\ml\deepfaceAndEmotion\source\062ae06eb73e2ef431109495aee57710.jpg,538,736,2,544,175,594,242,neutral,0.0
282,C:\mywork\ml\deepfaceAndEmotion\source\062ae06eb73e2ef431109495aee57710.jpg,538,736,3,452,252,522,343,happy,0.0
283,C:\mywork\ml\deepfaceAndEmotion\source\062ae06eb73e2ef431109495aee57710.jpg,538,736,4,330,163,365,213,sad,0.0
284,C:\mywork\ml\deepfaceAndEmotion\source\062ae06eb73e2ef431109495aee57710.jpg,538,736,5,444,158,483,205,angry,0.0
285,C:\mywork\ml\deepfaceAndEmotion\source\062ae06eb73e2ef431109495aee57710.jpg,538,736,6,656,159,687,196,fear,0.0
286,C:\mywork\ml\deepfaceAndEmotion\source\062ae06eb73e2ef431109495aee57710.jpg,538,736,7,190,152,223,191,fear,0.0
287,C:\mywork\ml\deepfaceAndEmotion\source\062ae06eb73e2ef431109495aee57710.jpg,538,736,8,187,462,310,538,angry,0.0
288,C:\mywork\ml\deepfaceAndEmotion\source\062ae06eb73e2ef431109495aee57710.jpg,538,736,9,613,129,639,165,fear,0.0
289,C:\mywork\ml\deepfaceAndEmotion\source\062ae06eb73e2ef431109495aee57710.jpg,538,736,10,126,177,171,242,sad,0.0
290,C:\mywork\ml\deepfaceAndEmotion\source\062ae06eb73e2ef431109495aee57710.jpg,538,736,11,390,207,442,280,sad,0.0
291,C:\mywork\ml\deepfaceAndEmotion\source\062ae06eb73e2ef431109495aee57710.jpg,538,736,12,317,133,342,162,neutral,0.0
292,C:\mywork\ml\deepfaceAndEmotion\source\062ae06eb73e2ef431109495aee57710.jpg,538,736,13,345,119,365,143,happy,0.0
293,C:\mywork\ml\deepfaceAndEmotion\source\062ae06eb73e2ef431109495aee57710.jpg,538,736,14,653,206,725,273,happy,0.0
294,C:\mywork\ml\deepfaceAndEmotion\source\062ae06eb73e2ef431109495aee57710.jpg,538,736,15,0,241,22,310,sad,0.0
295,C:\mywork\ml\deepfaceAndEmotion\source\062ae06eb73e2ef431109495aee57710.jpg,538,736,16,674,120,694,144,neutral,0.0
296,C:\mywork\ml\deepfaceAndEmotion\source\062ae06eb73e2ef431109495aee57710.jpg,538,736,17,526,163,548,187,fear,0.0
297,C:\mywork\ml\deepfaceAndEmotion\source\062ae06eb73e2ef431109495aee57710.jpg,538,736,18,105,129,137,168,neutral,0.0
298,C:\mywork\ml\deepfaceAndEmotion\source\062ae06eb73e2ef431109495aee57710.jpg,538,736,19,220,201,256,246,fear,0.0
299,C:\mywork\ml\deepfaceAndEmotion\source\062ae06eb73e2ef431109495aee57710.jpg,538,736,20,172,140,191,168,angry,0.0
300,C:\mywork\ml\deepfaceAndEmotion\source\062ae06eb73e2ef431109495aee57710.jpg,538,736,21,0,368,37,512,sad,0.0
301,C:\mywork\ml\deepfaceAndEmotion\source\062ae06eb73e2ef431109495aee57710.jpg,538,736,22,569,147,597,174,angry,0.0
302,C:\mywork\ml\deepfaceAndEmotion\source\062ae06eb73e2ef431109495aee57710.jpg,538,736,23,422,133,448,167,fear,0.0
303,C:\mywork\ml\deepfaceAndEmotion\source\062ae06eb73e2ef431109495aee57710.jpg,538,736,24,234,150,259,176,fear,0.0
304,C:\mywork\ml\deepfaceAndEmotion\source\062ae06eb73e2ef431109495aee57710.jpg,538,736,25,694,83,710,103,fear,0.0
305,C:\mywork\ml\deepfaceAndEmotion\source\062ae06eb73e2ef431109495aee57710.jpg,538,736,26,489,141,509,166,fear,0.0
306,C:\mywork\ml\deepfaceAndEmotion\source\062ae06eb73e2ef431109495aee57710.jpg,538,736,27,679,83,689,95,neutral,0.0
307,C:\mywork\ml\deepfaceAndEmotion\source\062ae06eb73e2ef431109495aee57710.jpg,538,736,28,647,107,664,127,sad,0.0
308,C:\mywork\ml\deepfaceAndEmotion\source\062ae06eb73e2ef431109495aee57710.jpg,538,736,29,537,122,552,142,fear,0.0
309,C:\mywork\ml\deepfaceAndEmotion\source\062ae06eb73e2ef431109495aee57710.jpg,538,736,30,526,108,538,122,fear,0.0
310,C:\mywork\ml\deepfaceAndEmotion\source\062ae06eb73e2ef431109495aee57710.jpg,538,736,31,420,93,432,105,fear,0.0
311,C:\mywork\ml\deepfaceAndEmotion\source\062ae06eb73e2ef431109495aee57710.jpg,538,736,32,595,90,605,101,neutral,0.0
312,C:\mywork\ml\deepfaceAndEmotion\source\062ae06eb73e2ef431109495aee57710.jpg,538,736,33,54,87,64,99,neutral,0.0
313,C:\mywork\ml\deepfaceAndEmotion\source\06ff315a84af42f58d06201cdcb50a95.jpg,326,580,0,530,202,556,235,happy,0.0
314,C:\mywork\ml\deepfaceAndEmotion\source\06ff315a84af42f58d06201cdcb50a95.jpg,326,580,1,494,204,519,232,happy,0.0
315,C:\mywork\ml\deepfaceAndEmotion\source\06ff315a84af42f58d06201cdcb50a95.jpg,326,580,2,365,185,386,213,happy,0.0
316,C:\mywork\ml\deepfaceAndEmotion\source\06ff315a84af42f58d06201cdcb50a95.jpg,326,580,3,434,140,453,165,sad,0.0
317,C:\mywork\ml\deepfaceAndEmotion\source\06ff315a84af42f58d06201cdcb50a95.jpg,326,580,4,331,183,352,207,happy,0.0
318,C:\mywork\ml\deepfaceAndEmotion\source\06ff315a84af42f58d06201cdcb50a95.jpg,326,580,5,472,168,494,197,neutral,0.0
319,C:\mywork\ml\deepfaceAndEmotion\source\06ff315a84af42f58d06201cdcb50a95.jpg,326,580,6,46,140,65,165,happy,0.0
320,C:\mywork\ml\deepfaceAndEmotion\source\06ff315a84af42f58d06201cdcb50a95.jpg,326,580,7,282,114,299,138,sad,0.0
321,C:\mywork\ml\deepfaceAndEmotion\source\06ff315a84af42f58d06201cdcb50a95.jpg,326,580,8,99,128,117,150,sad,0.0
322,C:\mywork\ml\deepfaceAndEmotion\source\06ff315a84af42f58d06201cdcb50a95.jpg,326,580,9,563,78,580,102,happy,0.0
323,C:\mywork\ml\deepfaceAndEmotion\source\06ff315a84af42f58d06201cdcb50a95.jpg,326,580,10,0,136,20,159,happy,0.0
324,C:\mywork\ml\deepfaceAndEmotion\source\06ff315a84af42f58d06201cdcb50a95.jpg,326,580,11,135,143,152,165,sad,0.0
325,C:\mywork\ml\deepfaceAndEmotion\source\06ff315a84af42f58d06201cdcb50a95.jpg,326,580,12,525,146,543,166,sad,0.0
326,C:\mywork\ml\deepfaceAndEmotion\source\06ff315a84af42f58d06201cdcb50a95.jpg,326,580,13,236,168,259,198,sad,0.0
327,C:\mywork\ml\deepfaceAndEmotion\source\06ff315a84af42f58d06201cdcb50a95.jpg,326,580,14,194,122,210,143,happy,0.0
328,C:\mywork\ml\deepfaceAndEmotion\source\06ff315a84af42f58d06201cdcb50a95.jpg,326,580,15,270,183,290,209,happy,0.0
329,C:\mywork\ml\deepfaceAndEmotion\source\06ff315a84af42f58d06201cdcb50a95.jpg,326,580,16,563,141,580,166,angry,0.0
330,C:\mywork\ml\deepfaceAndEmotion\source\06ff315a84af42f58d06201cdcb50a95.jpg,326,580,17,64,93,80,114,happy,0.0
331,C:\mywork\ml\deepfaceAndEmotion\source\06ff315a84af42f58d06201cdcb50a95.jpg,326,580,18,426,178,448,204,sad,0.0
332,C:\mywork\ml\deepfaceAndEmotion\source\06ff315a84af42f58d06201cdcb50a95.jpg,326,580,19,233,107,249,128,happy,0.0
333,C:\mywork\ml\deepfaceAndEmotion\source\06ff315a84af42f58d06201cdcb50a95.jpg,326,580,20,433,65,449,86,fear,0.0
334,C:\mywork\ml\deepfaceAndEmotion\source\06ff315a84af42f58d06201cdcb50a95.jpg,326,580,21,320,146,339,170,happy,0.0
335,C:\mywork\ml\deepfaceAndEmotion\source\06ff315a84af42f58d06201cdcb50a95.jpg,326,580,22,53,109,70,129,sad,0.0
336,C:\mywork\ml\deepfaceAndEmotion\source\06ff315a84af42f58d06201cdcb50a95.jpg,326,580,23,143,97,159,119,neutral,0.0
337,C:\mywork\ml\deepfaceAndEmotion\source\06ff315a84af42f58d06201cdcb50a95.jpg,326,580,24,190,101,207,122,sad,0.0
338,C:\mywork\ml\deepfaceAndEmotion\source\06ff315a84af42f58d06201cdcb50a95.jpg,326,580,25,487,96,505,118,neutral,0.0
339,C:\mywork\ml\deepfaceAndEmotion\source\06ff315a84af42f58d06201cdcb50a95.jpg,326,580,26,20,88,37,109,neutral,0.0
340,C:\mywork\ml\deepfaceAndEmotion\source\06ff315a84af42f58d06201cdcb50a95.jpg,326,580,27,374,106,389,126,sad,0.0
341,C:\mywork\ml\deepfaceAndEmotion\source\06ff315a84af42f58d06201cdcb50a95.jpg,326,580,28,378,168,399,191,fear,0.0
342,C:\mywork\ml\deepfaceAndEmotion\source\06ff315a84af42f58d06201cdcb50a95.jpg,326,580,29,552,23,568,43,neutral,0.0
343,C:\mywork\ml\deepfaceAndEmotion\source\06ff315a84af42f58d06201cdcb50a95.jpg,326,580,30,488,34,503,54,fear,0.0
344,C:\mywork\ml\deepfaceAndEmotion\source\06ff315a84af42f58d06201cdcb50a95.jpg,326,580,31,107,112,125,133,sad,0.0
345,C:\mywork\ml\deepfaceAndEmotion\source\06ff315a84af42f58d06201cdcb50a95.jpg,326,580,32,236,123,254,146,happy,0.0
346,C:\mywork\ml\deepfaceAndEmotion\source\06ff315a84af42f58d06201cdcb50a95.jpg,326,580,33,202,75,217,95,sad,0.0
347,C:\mywork\ml\deepfaceAndEmotion\source\06ff315a84af42f58d06201cdcb50a95.jpg,326,580,34,451,95,468,116,happy,0.0
348,C:\mywork\ml\deepfaceAndEmotion\source\06ff315a84af42f58d06201cdcb50a95.jpg,326,580,35,403,86,418,108,happy,0.0
349,C:\mywork\ml\deepfaceAndEmotion\source\06ff315a84af42f58d06201cdcb50a95.jpg,326,580,36,39,71,52,89,sad,0.0
350,C:\mywork\ml\deepfaceAndEmotion\source\06ff315a84af42f58d06201cdcb50a95.jpg,326,580,37,0,115,19,136,neutral,0.0
351,C:\mywork\ml\deepfaceAndEmotion\source\06ff315a84af42f58d06201cdcb50a95.jpg,326,580,38,31,114,46,134,happy,0.0
352,C:\mywork\ml\deepfaceAndEmotion\source\06ff315a84af42f58d06201cdcb50a95.jpg,326,580,39,565,128,580,148,neutral,0.0
353,C:\mywork\ml\deepfaceAndEmotion\source\06ff315a84af42f58d06201cdcb50a95.jpg,326,580,40,514,27,530,46,fear,0.0
354,C:\mywork\ml\deepfaceAndEmotion\source\06ff315a84af42f58d06201cdcb50a95.jpg,326,580,41,1,48,17,66,sad,0.0
355,C:\mywork\ml\deepfaceAndEmotion\source\06ff315a84af42f58d06201cdcb50a95.jpg,326,580,42,477,78,493,99,sad,0.0
356,C:\mywork\ml\deepfaceAndEmotion\source\06ff315a84af42f58d06201cdcb50a95.jpg,326,580,43,58,44,73,61,sad,0.0
357,C:\mywork\ml\deepfaceAndEmotion\source\06ff315a84af42f58d06201cdcb50a95.jpg,326,580,44,382,74,398,92,neutral,0.0
358,C:\mywork\ml\deepfaceAndEmotion\source\06ff315a84af42f58d06201cdcb50a95.jpg,326,580,45,316,81,332,101,happy,0.0
359,C:\mywork\ml\deepfaceAndEmotion\source\06ff315a84af42f58d06201cdcb50a95.jpg,326,580,46,408,110,422,130,happy,0.0
360,C:\mywork\ml\deepfaceAndEmotion\source\06ff315a84af42f58d06201cdcb50a95.jpg,326,580,47,147,76,163,95,sad,0.0
361,C:\mywork\ml\deepfaceAndEmotion\source\06ff315a84af42f58d06201cdcb50a95.jpg,326,580,48,543,168,569,200,happy,0.0
362,C:\mywork\ml\deepfaceAndEmotion\source\06ff315a84af42f58d06201cdcb50a95.jpg,326,580,49,326,110,345,133,neutral,0.0
363,C:\mywork\ml\deepfaceAndEmotion\source\06ff315a84af42f58d06201cdcb50a95.jpg,326,580,50,141,50,154,66,neutral,0.0
364,C:\mywork\ml\deepfaceAndEmotion\source\06ff315a84af42f58d06201cdcb50a95.jpg,326,580,51,349,73,363,91,happy,0.0
365,C:\mywork\ml\deepfaceAndEmotion\source\06ff315a84af42f58d06201cdcb50a95.jpg,326,580,52,74,69,88,86,neutral,0.0
366,C:\mywork\ml\deepfaceAndEmotion\source\06ff315a84af42f58d06201cdcb50a95.jpg,326,580,53,544,63,558,81,happy,0.0
367,C:\mywork\ml\deepfaceAndEmotion\source\06ff315a84af42f58d06201cdcb50a95.jpg,326,580,54,231,87,246,105,happy,0.0
368,C:\mywork\ml\deepfaceAndEmotion\source\06ff315a84af42f58d06201cdcb50a95.jpg,326,580,55,107,76,122,94,sad,0.0
369,C:\mywork\ml\deepfaceAndEmotion\source\06ff315a84af42f58d06201cdcb50a95.jpg,326,580,56,208,43,222,60,happy,0.0
370,C:\mywork\ml\deepfaceAndEmotion\source\06ff315a84af42f58d06201cdcb50a95.jpg,326,580,57,262,51,276,68,neutral,0.0
371,C:\mywork\ml\deepfaceAndEmotion\source\06ff315a84af42f58d06201cdcb50a95.jpg,326,580,58,466,62,480,81,sad,0.0
372,C:\mywork\ml\deepfaceAndEmotion\source\06ff315a84af42f58d06201cdcb50a95.jpg,326,580,59,364,93,379,111,happy,0.0
373,C:\mywork\ml\deepfaceAndEmotion\source\06ff315a84af42f58d06201cdcb50a95.jpg,326,580,60,172,43,188,62,sad,0.0
374,C:\mywork\ml\deepfaceAndEmotion\source\06ff315a84af42f58d06201cdcb50a95.jpg,326,580,61,192,29,204,45,fear,0.0
375,C:\mywork\ml\deepfaceAndEmotion\source\06ff315a84af42f58d06201cdcb50a95.jpg,326,580,62,533,47,546,63,neutral,0.0
376,C:\mywork\ml\deepfaceAndEmotion\source\06ff315a84af42f58d06201cdcb50a95.jpg,326,580,63,511,64,526,84,fear,0.0
377,C:\mywork\ml\deepfaceAndEmotion\source\06ff315a84af42f58d06201cdcb50a95.jpg,326,580,64,75,53,89,69,happy,0.0
378,C:\mywork\ml\deepfaceAndEmotion\source\06ff315a84af42f58d06201cdcb50a95.jpg,326,580,65,101,60,115,77,happy,0.0
379,C:\mywork\ml\deepfaceAndEmotion\source\06ff315a84af42f58d06201cdcb50a95.jpg,326,580,66,34,54,46,69,neutral,0.0
380,C:\mywork\ml\deepfaceAndEmotion\source\06ff315a84af42f58d06201cdcb50a95.jpg,326,580,67,246,42,261,59,sad,0.0
381,C:\mywork\ml\deepfaceAndEmotion\source\06ff315a84af42f58d06201cdcb50a95.jpg,326,580,68,146,124,161,142,fear,0.0
382,C:\mywork\ml\deepfaceAndEmotion\source\06ff315a84af42f58d06201cdcb50a95.jpg,326,580,69,320,104,334,123,happy,0.0
